Date,level_1,0,,open,low,high,close,adj close
8-8-17,Volume,1752760064,,,,,,
8-8-17,Adj Close,3419.939941,,,,,,
8-9-17,High,3422.76001,,,,,,
8-9-17,Low,3247.669922,,,,,,
8-9-17,Open,3420.399902,,,,,,
8-9-17,Close,3342.469971,,,,,,
8-9-17,Volume,1468960000,,,,,,
8-9-17,Adj Close,3342.469971,,,,,,
8-10-17,High,3453.449951,,,,,,
8-10-17,Low,3319.469971,,,,,,
8-10-17,Open,3341.840088,,,,,,
8-10-17,Close,3381.280029,,,,,,
8-10-17,Volume,1515110016,,,,,,
8-10-17,Adj Close,3381.280029,,,,,,
8-11-17,High,3679.719971,,,,,,
8-11-17,Low,3372.120117,,,,,,
8-11-17,Open,3373.820068,,,,,,
8-11-17,Close,3650.620117,,,,,,
8-11-17,Volume,2021190016,,,,,,
8-11-17,Adj Close,3650.620117,,,,,,
8-12-17,High,3949.919922,,,,,,
8-12-17,Low,3613.699951,,,,,,
8-12-17,Open,3650.629883,,,,,,
8-12-17,Close,3884.709961,,,,,,
8-12-17,Volume,2219589888,,,,,,
8-12-17,Adj Close,3884.709961,,,,,,
8-13-17,High,4208.390137,,,,,,
8-13-17,Low,3857.800049,,,,,,
8-13-17,Open,3880.040039,,,,,,
8-13-17,Close,4073.26001,,,,,,
8-13-17,Volume,3159089920,,,,,,
8-13-17,Adj Close,4073.26001,,,,,,
8-14-17,High,4325.129883,,,,,,
8-14-17,Low,3989.159912,,,,,,
8-14-17,Open,4066.100098,,,,,,
8-14-17,Close,4325.129883,,,,,,
8-14-17,Volume,2463089920,,,,,,
8-14-17,Adj Close,4325.129883,,,,,,
8-15-17,High,4455.970215,,,,,,
8-15-17,Low,3906.179932,,,,,,
8-15-17,Open,4326.990234,,,,,,
8-15-17,Close,4181.930176,,,,,,
8-15-17,Volume,3258050048,,,,,,
8-15-17,Adj Close,4181.930176,,,,,,
8-16-17,High,4381.22998,,,,,,
8-16-17,Low,3994.419922,,,,,,
8-16-17,Open,4200.339844,,,,,,
8-16-17,Close,4376.629883,,,,,,
8-16-17,Volume,2272039936,,,,,,
8-16-17,Adj Close,4376.629883,,,,,,
8-17-17,High,4484.700195,,,,,,
8-17-17,Low,4243.709961,,,,,,
8-17-17,Open,4384.439941,,,,,,
8-17-17,Close,4331.689941,,,,,,
8-17-17,Volume,2553359872,,,,,,
8-17-17,Adj Close,4331.689941,,,,,,
8-18-17,High,4370.129883,,,,,,
8-18-17,Low,4015.399902,,,,,,
8-18-17,Open,4324.339844,,,,,,
8-18-17,Close,4160.620117,,,,,,
8-18-17,Volume,2941710080,,,,,,
8-18-17,Adj Close,4160.620117,,,,,,
8-19-17,High,4243.259766,,,,,,
8-19-17,Low,3970.550049,,,,,,
8-19-17,Open,4137.75,,,,,,
8-19-17,Close,4193.700195,,,,,,
8-19-17,Volume,2975820032,,,,,,
8-19-17,Adj Close,4193.700195,,,,,,
8-20-17,High,4196.290039,,,,,,
8-20-17,Low,4069.879883,,,,,,
8-20-17,Open,4189.310059,,,,,,
8-20-17,Close,4087.659912,,,,,,
8-20-17,Volume,2109769984,,,,,,
8-20-17,Adj Close,4087.659912,,,,,,
8-21-17,High,4109.140137,,,,,,
8-21-17,Low,3988.600098,,,,,,
8-21-17,Open,4090.47998,,,,,,
8-21-17,Close,4001.73999,,,,,,
8-21-17,Volume,2800890112,,,,,,
8-21-17,Adj Close,4001.73999,,,,,,
8-22-17,High,4128.759766,,,,,,
8-22-17,Low,3674.580078,,,,,,
8-22-17,Open,3998.350098,,,,,,
8-22-17,Close,4100.52002,,,,,,
8-22-17,Volume,3764239872,,,,,,
8-22-17,Adj Close,4100.52002,,,,,,
8-23-17,High,4255.779785,,,,,,
8-23-17,Low,4078.409912,,,,,,
8-23-17,Open,4089.01001,,,,,,
8-23-17,Close,4151.52002,,,,,,
8-23-17,Volume,2369819904,,,,,,
8-23-17,Adj Close,4151.52002,,,,,,
8-24-17,High,4376.390137,,,,,,
8-24-17,Low,4130.259766,,,,,,
8-24-17,Open,4137.600098,,,,,,
8-24-17,Close,4334.680176,,,,,,
8-24-17,Volume,2037750016,,,,,,
8-24-17,Adj Close,4334.680176,,,,,,
8-25-17,High,4455.700195,,,,,,
8-25-17,Low,4307.350098,,,,,,
8-25-17,Open,4332.819824,,,,,,
8-25-17,Close,4371.600098,,,,,,
8-25-17,Volume,1727970048,,,,,,
8-25-17,Adj Close,4371.600098,,,,,,
8-26-17,High,4379.279785,,,,,,
8-26-17,Low,4269.52002,,,,,,
8-26-17,Open,4372.060059,,,,,,
8-26-17,Close,4352.399902,,,,,,
8-26-17,Volume,1511609984,,,,,,
8-26-17,Adj Close,4352.399902,,,,,,
8-27-17,High,4416.589844,,,,,,
8-27-17,Low,4317.290039,,,,,,
8-27-17,Open,4345.100098,,,,,,
8-27-17,Close,4382.879883,,,,,,
8-27-17,Volume,1537459968,,,,,,
8-27-17,Adj Close,4382.879883,,,,,,
8-28-17,High,4403.930176,,,,,,
8-28-17,Low,4224.640137,,,,,,
8-28-17,Open,4384.450195,,,,,,
8-28-17,Close,4382.660156,,,,,,
8-28-17,Volume,1959330048,,,,,,
8-28-17,Adj Close,4382.660156,,,,,,
8-29-17,High,4625.680176,,,,,,
8-29-17,Low,4352.129883,,,,,,
8-29-17,Open,4389.209961,,,,,,
8-29-17,Close,4579.02002,,,,,,
8-29-17,Volume,2486080000,,,,,,
8-29-17,Adj Close,4579.02002,,,,,,
8-30-17,High,4626.52002,,,,,,
8-30-17,Low,4471.410156,,,,,,
8-30-17,Open,4570.359863,,,,,,
8-30-17,Close,4565.299805,,,,,,
8-30-17,Volume,1937849984,,,,,,
8-30-17,Adj Close,4565.299805,,,,,,
8-31-17,High,4736.049805,,,,,,
8-31-17,Low,4549.399902,,,,,,
8-31-17,Open,4555.589844,,,,,,
8-31-17,Close,4703.390137,,,,,,
8-31-17,Volume,1944930048,,,,,,
8-31-17,Adj Close,4703.390137,,,,,,
9-1-17,High,4892.009766,,,,,,
9-1-17,Low,4678.529785,,,,,,
9-1-17,Open,4701.759766,,,,,,
9-1-17,Close,4892.009766,,,,,,
9-1-17,Volume,2599079936,,,,,,
9-1-17,Adj Close,4892.009766,,,,,,
9-2-17,High,4975.040039,,,,,,
9-2-17,Low,4469.240234,,,,,,
9-2-17,Open,4901.419922,,,,,,
9-2-17,Close,4578.77002,,,,,,
9-2-17,Volume,2722139904,,,,,,
9-2-17,Adj Close,4578.77002,,,,,,
9-3-17,High,4714.080078,,,,,,
9-3-17,Low,4417.589844,,,,,,
9-3-17,Open,4585.27002,,,,,,
9-3-17,Close,4582.959961,,,,,,
9-3-17,Volume,1933190016,,,,,,
9-3-17,Adj Close,4582.959961,,,,,,
9-4-17,High,4591.629883,,,,,,
9-4-17,Low,4108.399902,,,,,,
9-4-17,Open,4591.629883,,,,,,
9-4-17,Close,4236.310059,,,,,,
9-4-17,Volume,2987330048,,,,,,
9-4-17,Adj Close,4236.310059,,,,,,
9-5-17,High,4427.839844,,,,,,
9-5-17,Low,3998.110107,,,,,,
9-5-17,Open,4228.290039,,,,,,
9-5-17,Close,4376.529785,,,,,,
9-5-17,Volume,2697969920,,,,,,
9-5-17,Adj Close,4376.529785,,,,,,
9-6-17,High,4617.25,,,,,,
9-6-17,Low,4376.589844,,,,,,
9-6-17,Open,4376.589844,,,,,,
9-6-17,Close,4597.120117,,,,,,
9-6-17,Volume,2172100096,,,,,,
9-6-17,Adj Close,4597.120117,,,,,,
9-7-17,High,4655.040039,,,,,,
9-7-17,Low,4491.330078,,,,,,
9-7-17,Open,4589.140137,,,,,,
9-7-17,Close,4599.879883,,,,,,
9-7-17,Volume,1844620032,,,,,,
9-7-17,Adj Close,4599.879883,,,,,,
9-8-17,High,4661,,,,,,
9-8-17,Low,4075.179932,,,,,,
9-8-17,Open,4605.160156,,,,,,
9-8-17,Close,4228.75,,,,,,
9-8-17,Volume,2700890112,,,,,,
9-8-17,Adj Close,4228.75,,,,,,
9-9-17,High,4308.819824,,,,,,
9-9-17,Low,4114.109863,,,,,,
9-9-17,Open,4229.810059,,,,,,
9-9-17,Close,4226.060059,,,,,,
9-9-17,Volume,1386230016,,,,,,
9-9-17,Adj Close,4226.060059,,,,,,
9-10-17,High,4245.439941,,,,,,
9-10-17,Low,3951.040039,,,,,,
9-10-17,Open,4229.339844,,,,,,
9-10-17,Close,4122.939941,,,,,,
9-10-17,Volume,1679090048,,,,,,
9-10-17,Adj Close,4122.939941,,,,,,
9-11-17,High,4261.669922,,,,,,
9-11-17,Low,4099.399902,,,,,,
9-11-17,Open,4122.470215,,,,,,
9-11-17,Close,4161.27002,,,,,,
9-11-17,Volume,1557330048,,,,,,
9-11-17,Adj Close,4161.27002,,,,,,
9-12-17,High,4344.649902,,,,,,
9-12-17,Low,4085.219971,,,,,,
9-12-17,Open,4168.879883,,,,,,
9-12-17,Close,4130.810059,,,,,,
9-12-17,Volume,1864530048,,,,,,
9-12-17,Adj Close,4130.810059,,,,,,
9-13-17,High,4131.97998,,,,,,
9-13-17,Low,3789.919922,,,,,,
9-13-17,Open,4131.97998,,,,,,
9-13-17,Close,3882.590088,,,,,,
9-13-17,Volume,2219409920,,,,,,
9-13-17,Adj Close,3882.590088,,,,,,
9-14-17,High,3920.600098,,,,,,
9-14-17,Low,3153.860107,,,,,,
9-14-17,Open,3875.370117,,,,,,
9-14-17,Close,3154.949951,,,,,,
9-14-17,Volume,2716310016,,,,,,
9-14-17,Adj Close,3154.949951,,,,,,
9-15-17,High,3733.449951,,,,,,
9-15-17,Low,2946.620117,,,,,,
9-15-17,Open,3166.300049,,,,,,
9-15-17,Close,3637.52002,,,,,,
9-15-17,Volume,4148069888,,,,,,
9-15-17,Adj Close,3637.52002,,,,,,
9-16-17,High,3808.840088,,,,,,
9-16-17,Low,3487.790039,,,,,,
9-16-17,Open,3637.75,,,,,,
9-16-17,Close,3625.040039,,,,,,
9-16-17,Volume,1818400000,,,,,,
9-16-17,Adj Close,3625.040039,,,,,,
9-17-17,High,3664.810059,,,,,,
9-17-17,Low,3445.639893,,,,,,
9-17-17,Open,3606.280029,,,,,,
9-17-17,Close,3582.879883,,,,,,
9-17-17,Volume,1239149952,,,,,,
9-17-17,Adj Close,3582.879883,,,,,,
9-18-17,High,4079.22998,,,,,,
9-18-17,Low,3591.090088,,,,,,
9-18-17,Open,3591.090088,,,,,,
9-18-17,Close,4065.199951,,,,,,
9-18-17,Volume,1943209984,,,,,,
9-18-17,Adj Close,4065.199951,,,,,,
9-19-17,High,4094.070068,,,,,,
9-19-17,Low,3868.870117,,,,,,
9-19-17,Open,4073.790039,,,,,,
9-19-17,Close,3924.969971,,,,,,
9-19-17,Volume,1563980032,,,,,,
9-19-17,Adj Close,3924.969971,,,,,,
9-20-17,High,4031.389893,,,,,,
9-20-17,Low,3857.72998,,,,,,
9-20-17,Open,3916.360107,,,,,,
9-20-17,Close,3905.949951,,,,,,
9-20-17,Volume,1213830016,,,,,,
9-20-17,Adj Close,3905.949951,,,,,,
9-21-17,High,3916.419922,,,,,,
9-21-17,Low,3613.629883,,,,,,
9-21-17,Open,3901.469971,,,,,,
9-21-17,Close,3631.040039,,,,,,
9-21-17,Volume,1411480064,,,,,,
9-21-17,Adj Close,3631.040039,,,,,,
9-22-17,High,3758.27002,,,,,,
9-22-17,Low,3553.530029,,,,,,
9-22-17,Open,3628.02002,,,,,,
9-22-17,Close,3630.699951,,,,,,
9-22-17,Volume,1194829952,,,,,,
9-22-17,Adj Close,3630.699951,,,,,,
9-23-17,High,3819.209961,,,,,,
9-23-17,Low,3594.580078,,,,,,
9-23-17,Open,3629.919922,,,,,,
9-23-17,Close,3792.399902,,,,,,
9-23-17,Volume,928113984,,,,,,
9-23-17,Adj Close,3792.399902,,,,,,
9-24-17,High,3796.149902,,,,,,
9-24-17,Low,3666.899902,,,,,,
9-24-17,Open,3796.149902,,,,,,
9-24-17,Close,3682.840088,,,,,,
9-24-17,Volume,768014976,,,,,,
9-24-17,Adj Close,3682.840088,,,,,,
9-25-17,High,3950.25,,,,,,
9-25-17,Low,3681.580078,,,,,,
9-25-17,Open,3681.580078,,,,,,
9-25-17,Close,3926.070068,,,,,,
9-25-17,Volume,1374210048,,,,,,
9-25-17,Adj Close,3926.070068,,,,,,
9-26-17,High,3969.889893,,,,,,
9-26-17,Low,3869.899902,,,,,,
9-26-17,Open,3928.409912,,,,,,
9-26-17,Close,3892.350098,,,,,,
9-26-17,Volume,1043740032,,,,,,
9-26-17,Adj Close,3892.350098,,,,,,
9-27-17,High,4210.049805,,,,,,
9-27-17,Low,3884.820068,,,,,,
9-27-17,Open,3892.939941,,,,,,
9-27-17,Close,4200.669922,,,,,,
9-27-17,Volume,1686880000,,,,,,
9-27-17,Adj Close,4200.669922,,,,,,
9-28-17,High,4279.310059,,,,,,
9-28-17,Low,4109.700195,,,,,,
9-28-17,Open,4197.129883,,,,,,
9-28-17,Close,4174.72998,,,,,,
9-28-17,Volume,1712320000,,,,,,
9-28-17,Adj Close,4174.72998,,,,,,
9-29-17,High,4214.629883,,,,,,
9-29-17,Low,4039.290039,,,,,,
9-29-17,Open,4171.620117,,,,,,
9-29-17,Close,4163.069824,,,,,,
9-29-17,Volume,1367049984,,,,,,
9-29-17,Adj Close,4163.069824,,,,,,
9-30-17,High,4358.430176,,,,,,
9-30-17,Low,4160.859863,,,,,,
9-30-17,Open,4166.109863,,,,,,
9-30-17,Close,4338.709961,,,,,,
9-30-17,Volume,1207449984,,,,,,
9-30-17,Adj Close,4338.709961,,,,,,
10-1-17,High,4403.740234,,,,,,
10-1-17,Low,4269.810059,,,,,,
10-1-17,Open,4341.049805,,,,,,
10-1-17,Close,4403.740234,,,,,,
10-1-17,Volume,1208210048,,,,,,
10-1-17,Adj Close,4403.740234,,,,,,
10-2-17,High,4470.22998,,,,,,
10-2-17,Low,4377.459961,,,,,,
10-2-17,Open,4395.810059,,,,,,
10-2-17,Close,4409.319824,,,,,,
10-2-17,Volume,1431730048,,,,,,
10-2-17,Adj Close,4409.319824,,,,,,
10-3-17,High,4432.470215,,,,,,
10-3-17,Low,4258.890137,,,,,,
10-3-17,Open,4408.459961,,,,,,
10-3-17,Close,4317.47998,,,,,,
10-3-17,Volume,1288019968,,,,,,
10-3-17,Adj Close,4317.47998,,,,,,
10-4-17,High,4352.310059,,,,,,
10-4-17,Low,4210.419922,,,,,,
10-4-17,Open,4319.370117,,,,,,
10-4-17,Close,4229.359863,,,,,,
10-4-17,Volume,1116770048,,,,,,
10-4-17,Adj Close,4229.359863,,,,,,
10-5-17,High,4362.640137,,,,,,
10-5-17,Low,4164.049805,,,,,,
10-5-17,Open,4229.879883,,,,,,
10-5-17,Close,4328.410156,,,,,,
10-5-17,Volume,1161769984,,,,,,
10-5-17,Adj Close,4328.410156,,,,,,
10-6-17,High,4413.27002,,,,,,
10-6-17,Low,4320.529785,,,,,,
10-6-17,Open,4324.459961,,,,,,
10-6-17,Close,4370.810059,,,,,,
10-6-17,Volume,1069939968,,,,,,
10-6-17,Adj Close,4370.810059,,,,,,
10-7-17,High,4443.879883,,,,,,
10-7-17,Low,4321.049805,,,,,,
10-7-17,Open,4369.350098,,,,,,
10-7-17,Close,4426.890137,,,,,,
10-7-17,Volume,906928000,,,,,,
10-7-17,Adj Close,4426.890137,,,,,,
10-8-17,High,4624.140137,,,,,,
10-8-17,Low,4405.640137,,,,,,
10-8-17,Open,4429.669922,,,,,,
10-8-17,Close,4610.47998,,,,,,
10-8-17,Volume,1313869952,,,,,,
10-8-17,Adj Close,4610.47998,,,,,,
10-9-17,High,4878.709961,,,,,,
10-9-17,Low,4564.25,,,,,,
10-9-17,Open,4614.52002,,,,,,
10-9-17,Close,4772.02002,,,,,,
10-9-17,Volume,1968739968,,,,,,
10-9-17,Adj Close,4772.02002,,,,,,
10-10-17,High,4922.169922,,,,,,
10-10-17,Low,4765.100098,,,,,,
10-10-17,Open,4776.209961,,,,,,
10-10-17,Close,4781.990234,,,,,,
10-10-17,Volume,1597139968,,,,,,
10-10-17,Adj Close,4781.990234,,,,,,
10-11-17,High,4873.72998,,,,,,
10-11-17,Low,4751.629883,,,,,,
10-11-17,Open,4789.25,,,,,,
10-11-17,Close,4826.47998,,,,,,
10-11-17,Volume,1222279936,,,,,,
10-11-17,Adj Close,4826.47998,,,,,,
10-12-17,High,5446.910156,,,,,,
10-12-17,Low,4822,,,,,,
10-12-17,Open,4829.580078,,,,,,
10-12-17,Close,5446.910156,,,,,,
10-12-17,Volume,2791610112,,,,,,
10-12-17,Adj Close,5446.910156,,,,,,
10-13-17,High,5840.299805,,,,,,
10-13-17,Low,5436.850098,,,,,,
10-13-17,Open,5464.160156,,,,,,
10-13-17,Close,5647.209961,,,,,,
10-13-17,Volume,3615480064,,,,,,
10-13-17,Adj Close,5647.209961,,,,,,
10-14-17,High,5837.700195,,,,,,
10-14-17,Low,5591.640137,,,,,,
10-14-17,Open,5643.529785,,,,,,
10-14-17,Close,5831.790039,,,,,,
10-14-17,Volume,1669030016,,,,,,
10-14-17,Adj Close,5831.790039,,,,,,
10-15-17,High,5852.47998,,,,,,
10-15-17,Low,5478.609863,,,,,,
10-15-17,Open,5835.959961,,,,,,
10-15-17,Close,5678.189941,,,,,,
10-15-17,Volume,1976039936,,,,,,
10-15-17,Adj Close,5678.189941,,,,,,
10-16-17,High,5776.22998,,,,,,
10-16-17,Low,5544.209961,,,,,,
10-16-17,Open,5687.569824,,,,,,
10-16-17,Close,5725.589844,,,,,,
10-16-17,Volume,2008070016,,,,,,
10-16-17,Adj Close,5725.589844,,,,,,
10-17-17,High,5800.350098,,,,,,
10-17-17,Low,5472.720215,,,,,,
10-17-17,Open,5741.580078,,,,,,
10-17-17,Close,5605.509766,,,,,,
10-17-17,Volume,1821570048,,,,,,
10-17-17,Adj Close,5605.509766,,,,,,
10-18-17,High,5603.819824,,,,,,
10-18-17,Low,5151.439941,,,,,,
10-18-17,Open,5603.819824,,,,,,
10-18-17,Close,5590.689941,,,,,,
10-18-17,Volume,2399269888,,,,,,
10-18-17,Adj Close,5590.689941,,,,,,
10-19-17,High,5744.350098,,,,,,
10-19-17,Low,5531.060059,,,,,,
10-19-17,Open,5583.740234,,,,,,
10-19-17,Close,5708.52002,,,,,,
10-19-17,Volume,1780540032,,,,,,
10-19-17,Adj Close,5708.52002,,,,,,
10-20-17,High,6060.109863,,,,,,
10-20-17,Low,5627.22998,,,,,,
10-20-17,Open,5708.109863,,,,,,
10-20-17,Close,6011.450195,,,,,,
10-20-17,Volume,2354429952,,,,,,
10-20-17,Adj Close,6011.450195,,,,,,
10-21-17,High,6194.879883,,,,,,
10-21-17,Low,5965.069824,,,,,,
10-21-17,Open,5996.790039,,,,,,
10-21-17,Close,6031.600098,,,,,,
10-21-17,Volume,2207099904,,,,,,
10-21-17,Adj Close,6031.600098,,,,,,
10-22-17,High,6076.259766,,,,,,
10-22-17,Low,5792.339844,,,,,,
10-22-17,Open,6036.660156,,,,,,
10-22-17,Close,6008.419922,,,,,,
10-22-17,Volume,2034630016,,,,,,
10-22-17,Adj Close,6008.419922,,,,,,
10-23-17,High,6075.589844,,,,,,
10-23-17,Low,5732.470215,,,,,,
10-23-17,Open,6006,,,,,,
10-23-17,Close,5930.319824,,,,,,
10-23-17,Volume,2401840128,,,,,,
10-23-17,Adj Close,5930.319824,,,,,,
10-24-17,High,5935.52002,,,,,,
10-24-17,Low,5504.180176,,,,,,
10-24-17,Open,5935.52002,,,,,,
10-24-17,Close,5526.640137,,,,,,
10-24-17,Volume,2735699968,,,,,,
10-24-17,Adj Close,5526.640137,,,,,,
10-25-17,High,5754.330078,,,,,,
10-25-17,Low,5397.879883,,,,,,
10-25-17,Open,5524.600098,,,,,,
10-25-17,Close,5750.799805,,,,,,
10-25-17,Volume,1966989952,,,,,,
10-25-17,Adj Close,5750.799805,,,,,,
10-26-17,High,5976.799805,,,,,,
10-26-17,Low,5721.220215,,,,,,
10-26-17,Open,5747.950195,,,,,,
10-26-17,Close,5904.830078,,,,,,
10-26-17,Volume,1905040000,,,,,,
10-26-17,Adj Close,5904.830078,,,,,,
10-27-17,High,5988.390137,,,,,,
10-27-17,Low,5728.819824,,,,,,
10-27-17,Open,5899.740234,,,,,,
10-27-17,Close,5780.899902,,,,,,
10-27-17,Volume,1710130048,,,,,,
10-27-17,Adj Close,5780.899902,,,,,,
10-28-17,High,5876.720215,,,,,,
10-28-17,Low,5689.189941,,,,,,
10-28-17,Open,5787.819824,,,,,,
10-28-17,Close,5753.089844,,,,,,
10-28-17,Volume,1403920000,,,,,,
10-28-17,Adj Close,5753.089844,,,,,,
10-29-17,High,6255.709961,,,,,,
10-29-17,Low,5724.580078,,,,,,
10-29-17,Open,5754.439941,,,,,,
10-29-17,Close,6153.850098,,,,,,
10-29-17,Volume,2859040000,,,,,,
10-29-17,Adj Close,6153.850098,,,,,,
10-30-17,High,6214.990234,,,,,,
10-30-17,Low,6040.850098,,,,,,
10-30-17,Open,6114.850098,,,,,,
10-30-17,Close,6130.529785,,,,,,
10-30-17,Volume,1772150016,,,,,,
10-30-17,Adj Close,6130.529785,,,,,,
10-31-17,High,6470.430176,,,,,,
10-31-17,Low,6103.330078,,,,,,
10-31-17,Open,6132.02002,,,,,,
10-31-17,Close,6468.399902,,,,,,
10-31-17,Volume,2311379968,,,,,,
10-31-17,Adj Close,6468.399902,,,,,,
11-1-17,High,6767.310059,,,,,,
11-1-17,Low,6377.879883,,,,,,
11-1-17,Open,6440.970215,,,,,,
11-1-17,Close,6767.310059,,,,,,
11-1-17,Volume,2870320128,,,,,,
11-1-17,Adj Close,6767.310059,,,,,,
11-2-17,High,7367.330078,,,,,,
11-2-17,Low,6758.720215,,,,,,
11-2-17,Open,6777.77002,,,,,,
11-2-17,Close,7078.5,,,,,,
11-2-17,Volume,4653770240,,,,,,
11-2-17,Adj Close,7078.5,,,,,,
11-3-17,High,7461.290039,,,,,,
11-3-17,Low,7002.939941,,,,,,
11-3-17,Open,7087.529785,,,,,,
11-3-17,Close,7207.759766,,,,,,
11-3-17,Volume,3369860096,,,,,,
11-3-17,Adj Close,7207.759766,,,,,,
11-4-17,High,7492.859863,,,,,,
11-4-17,Low,7031.279785,,,,,,
11-4-17,Open,7164.47998,,,,,,
11-4-17,Close,7379.950195,,,,,,
11-4-17,Volume,2483800064,,,,,,
11-4-17,Adj Close,7379.950195,,,,,,
11-5-17,High,7617.47998,,,,,,
11-5-17,Low,7333.189941,,,,,,
11-5-17,Open,7404.52002,,,,,,
11-5-17,Close,7407.410156,,,,,,
11-5-17,Volume,2380410112,,,,,,
11-5-17,Adj Close,7407.410156,,,,,,
11-6-17,High,7445.77002,,,,,,
11-6-17,Low,7007.310059,,,,,,
11-6-17,Open,7403.220215,,,,,,
11-6-17,Close,7022.759766,,,,,,
11-6-17,Volume,3111899904,,,,,,
11-6-17,Adj Close,7022.759766,,,,,,
11-7-17,High,7253.319824,,,,,,
11-7-17,Low,7023.100098,,,,,,
11-7-17,Open,7023.100098,,,,,,
11-7-17,Close,7144.379883,,,,,,
11-7-17,Volume,2326340096,,,,,,
11-7-17,Adj Close,7144.379883,,,,,,
11-8-17,High,7776.419922,,,,,,
11-8-17,Low,7114.02002,,,,,,
11-8-17,Open,7141.379883,,,,,,
11-8-17,Close,7459.689941,,,,,,
11-8-17,Volume,4602200064,,,,,,
11-8-17,Adj Close,7459.689941,,,,,,
11-9-17,High,7446.830078,,,,,,
11-9-17,Low,7101.52002,,,,,,
11-9-17,Open,7446.830078,,,,,,
11-9-17,Close,7143.580078,,,,,,
11-9-17,Volume,3226249984,,,,,,
11-9-17,Adj Close,7143.580078,,,,,,
11-10-17,High,7312,,,,,,
11-10-17,Low,6436.870117,,,,,,
11-10-17,Open,7173.72998,,,,,,
11-10-17,Close,6618.140137,,,,,,
11-10-17,Volume,5208249856,,,,,,
11-10-17,Adj Close,6618.140137,,,,,,
11-11-17,High,6873.149902,,,,,,
11-11-17,Low,6204.220215,,,,,,
11-11-17,Open,6618.609863,,,,,,
11-11-17,Close,6357.600098,,,,,,
11-11-17,Volume,4908680192,,,,,,
11-11-17,Adj Close,6357.600098,,,,,,
11-12-17,High,6625.049805,,,,,,
11-12-17,Low,5519.009766,,,,,,
11-12-17,Open,6295.450195,,,,,,
11-12-17,Close,5950.069824,,,,,,
11-12-17,Volume,8957349888,,,,,,
11-12-17,Adj Close,5950.069824,,,,,,
11-13-17,High,6811.189941,,,,,,
11-13-17,Low,5844.290039,,,,,,
11-13-17,Open,5938.25,,,,,,
11-13-17,Close,6559.490234,,,,,,
11-13-17,Volume,6263249920,,,,,,
11-13-17,Adj Close,6559.490234,,,,,,
11-14-17,High,6764.97998,,,,,,
11-14-17,Low,6461.75,,,,,,
11-14-17,Open,6561.47998,,,,,,
11-14-17,Close,6635.75,,,,,,
11-14-17,Volume,3197110016,,,,,,
11-14-17,Adj Close,6635.75,,,,,,
11-15-17,High,7342.25,,,,,,
11-15-17,Low,6634.759766,,,,,,
11-15-17,Open,6634.759766,,,,,,
11-15-17,Close,7315.540039,,,,,,
11-15-17,Volume,4200880128,,,,,,
11-15-17,Adj Close,7315.540039,,,,,,
11-16-17,High,7967.379883,,,,,,
11-16-17,Low,7176.580078,,,,,,
11-16-17,Open,7323.240234,,,,,,
11-16-17,Close,7871.689941,,,,,,
11-16-17,Volume,5123809792,,,,,,
11-16-17,Adj Close,7871.689941,,,,,,
11-17-17,High,8004.589844,,,,,,
11-17-17,Low,7561.089844,,,,,,
11-17-17,Open,7853.569824,,,,,,
11-17-17,Close,7708.990234,,,,,,
11-17-17,Volume,4651670016,,,,,,
11-17-17,Adj Close,7708.990234,,,,,,
11-18-17,High,7884.990234,,,,,,
11-18-17,Low,7463.439941,,,,,,
11-18-17,Open,7697.209961,,,,,,
11-18-17,Close,7790.149902,,,,,,
11-18-17,Volume,3667190016,,,,,,
11-18-17,Adj Close,7790.149902,,,,,,
11-19-17,High,8101.910156,,,,,,
11-19-17,Low,7694.100098,,,,,,
11-19-17,Open,7766.029785,,,,,,
11-19-17,Close,8036.490234,,,,,,
11-19-17,Volume,3149319936,,,,,,
11-19-17,Adj Close,8036.490234,,,,,,
11-20-17,High,8336.860352,,,,,,
11-20-17,Low,7949.359863,,,,,,
11-20-17,Open,8039.069824,,,,,,
11-20-17,Close,8200.639648,,,,,,
11-20-17,Volume,3488450048,,,,,,
11-20-17,Adj Close,8200.639648,,,,,,
11-21-17,High,8348.660156,,,,,,
11-21-17,Low,7762.709961,,,,,,
11-21-17,Open,8205.740234,,,,,,
11-21-17,Close,8071.259766,,,,,,
11-21-17,Volume,4277609984,,,,,,
11-21-17,Adj Close,8071.259766,,,,,,
11-22-17,High,8302.259766,,,,,,
11-22-17,Low,8075.470215,,,,,,
11-22-17,Open,8077.950195,,,,,,
11-22-17,Close,8253.549805,,,,,,
11-22-17,Volume,3633530112,,,,,,
11-22-17,Adj Close,8253.549805,,,,,,
11-23-17,High,8267.400391,,,,,,
11-23-17,Low,8038.77002,,,,,,
11-23-17,Open,8232.379883,,,,,,
11-23-17,Close,8038.77002,,,,,,
11-23-17,Volume,4225179904,,,,,,
11-23-17,Adj Close,8038.77002,,,,,,
11-24-17,High,8374.160156,,,,,,
11-24-17,Low,7940.930176,,,,,,
11-24-17,Open,8074.02002,,,,,,
11-24-17,Close,8253.69043,,,,,,
11-24-17,Volume,5058610176,,,,,,
11-24-17,Adj Close,8253.69043,,,,,,
11-25-17,High,8790.919922,,,,,,
11-25-17,Low,8191.149902,,,,,,
11-25-17,Open,8241.709961,,,,,,
11-25-17,Close,8790.919922,,,,,,
11-25-17,Volume,4342060032,,,,,,
11-25-17,Adj Close,8790.919922,,,,,,
