Date,level_1,0
2014-12-09,Close,352.218994140625
2014-12-09,Volume,32915500.0
2014-12-09,Adj Close,352.218994140625
2014-12-10,High,352.3840026855469
2014-12-10,Low,346.364990234375
2014-12-10,Open,352.2049865722656
2014-12-10,Close,346.364990234375
2014-12-10,Volume,16427700.0
2014-12-10,Adj Close,346.364990234375
2014-12-11,High,361.35699462890625
2014-12-11,Low,338.76300048828125
2014-12-11,Open,344.3399963378906
2014-12-11,Close,350.5060119628906
2014-12-11,Volume,32431300.0
2014-12-11,Adj Close,350.5060119628906
2014-12-12,High,352.9830017089844
2014-12-12,Low,349.2909851074219
2014-12-12,Open,350.8330078125
2014-12-12,Close,352.5419921875
2014-12-12,Volume,16989800.0
2014-12-12,Adj Close,352.5419921875
2014-12-13,High,352.3810119628906
2014-12-13,Low,346.5880126953125
2014-12-13,Open,352.3810119628906
2014-12-13,Close,347.3760070800781
2014-12-13,Volume,11675900.0
2014-12-13,Adj Close,347.3760070800781
2014-12-14,High,353.3160095214844
2014-12-14,Low,345.4179992675781
2014-12-14,Open,346.72698974609375
2014-12-14,Close,351.6319885253906
2014-12-14,Volume,12415200.0
2014-12-14,Adj Close,351.6319885253906
2014-12-15,High,351.81500244140625
2014-12-15,Low,344.9339904785156
2014-12-15,Open,351.3609924316406
2014-12-15,Close,345.3450012207031
2014-12-15,Volume,17264200.0
2014-12-15,Adj Close,345.3450012207031
2014-12-16,High,345.8590087890625
2014-12-16,Low,327.06201171875
2014-12-16,Open,345.6730041503906
2014-12-16,Close,327.06201171875
2014-12-16,Volume,30864900.0
2014-12-16,Adj Close,327.06201171875
2014-12-17,High,333.9540100097656
2014-12-17,Low,315.1520080566406
2014-12-17,Open,326.8550109863281
2014-12-17,Close,319.7760009765625
2014-12-17,Volume,37567900.0
2014-12-17,Adj Close,319.7760009765625
2014-12-18,High,323.7090148925781
2014-12-18,Low,304.23199462890625
2014-12-18,Open,319.7850036621094
2014-12-18,Close,311.39599609375
2014-12-18,Volume,39173000.0
2014-12-18,Adj Close,311.39599609375
2014-12-19,High,318.5329895019531
2014-12-19,Low,306.7690124511719
2014-12-19,Open,311.1789855957031
2014-12-19,Close,317.8429870605469
2014-12-19,Volume,23823100.0
2014-12-19,Adj Close,317.8429870605469
2014-12-20,High,330.32501220703125
2014-12-20,Low,316.04400634765625
2014-12-20,Open,317.6189880371094
2014-12-20,Close,329.95599365234375
2014-12-20,Volume,20856700.0
2014-12-20,Adj Close,329.95599365234375
2014-12-21,High,329.6289978027344
2014-12-21,Low,318.90301513671875
2014-12-21,Open,329.5429992675781
2014-12-21,Close,320.8429870605469
2014-12-21,Volume,15207600.0
2014-12-21,Adj Close,320.8429870605469
2014-12-22,High,334.11700439453125
2014-12-22,Low,320.42498779296875
2014-12-22,Open,321.0679931640625
2014-12-22,Close,331.885986328125
2014-12-22,Volume,22315100.0
2014-12-22,Adj Close,331.885986328125
2014-12-23,High,336.2869873046875
2014-12-23,Low,329.60198974609375
2014-12-23,Open,332.0169982910156
2014-12-23,Close,334.5719909667969
2014-12-23,Volume,16574200.0
2014-12-23,Adj Close,334.5719909667969
2014-12-24,High,334.7409973144531
2014-12-24,Low,321.35699462890625
2014-12-24,Open,334.385009765625
2014-12-24,Close,322.53399658203125
2014-12-24,Volume,15092300.0
2014-12-24,Adj Close,322.53399658203125
2014-12-25,High,322.6700134277344
2014-12-25,Low,316.9580078125
2014-12-25,Open,322.2860107421875
2014-12-25,Close,319.00799560546875
2014-12-25,Volume,9883640.0
2014-12-25,Adj Close,319.00799560546875
2014-12-26,High,331.42401123046875
2014-12-26,Low,316.62701416015625
2014-12-26,Open,319.1520080566406
2014-12-26,Close,327.92401123046875
2014-12-26,Volume,16410500.0
2014-12-26,Adj Close,327.92401123046875
2014-12-27,High,328.9110107421875
2014-12-27,Low,312.6300048828125
2014-12-27,Open,327.5830078125
2014-12-27,Close,315.8630065917969
2014-12-27,Volume,15185200.0
2014-12-27,Adj Close,315.8630065917969
2014-12-28,High,320.02801513671875
2014-12-28,Low,311.0780029296875
2014-12-28,Open,316.1600036621094
2014-12-28,Close,317.239013671875
2014-12-28,Volume,11676600.0
2014-12-28,Adj Close,317.239013671875
2014-12-29,High,320.2669982910156
2014-12-29,Low,312.3070068359375
2014-12-29,Open,317.70098876953125
2014-12-29,Close,312.6700134277344
2014-12-29,Volume,12302500.0
2014-12-29,Adj Close,312.6700134277344
2014-12-30,High,314.8089904785156
2014-12-30,Low,309.37298583984375
2014-12-30,Open,312.718994140625
2014-12-30,Close,310.73699951171875
2014-12-30,Volume,12528300.0
2014-12-30,Adj Close,310.73699951171875
2014-12-31,High,320.1929931640625
2014-12-31,Low,310.21099853515625
2014-12-31,Open,310.91400146484375
2014-12-31,Close,320.1929931640625
2014-12-31,Volume,13942900.0
2014-12-31,Adj Close,320.1929931640625
2015-01-01,High,320.43499755859375
2015-01-01,Low,314.00299072265625
2015-01-01,Open,320.43499755859375
2015-01-01,Close,314.2489929199219
2015-01-01,Volume,8036550.0
2015-01-01,Adj Close,314.2489929199219
2015-01-02,High,315.8389892578125
2015-01-02,Low,313.56500244140625
2015-01-02,Open,314.0790100097656
2015-01-02,Close,315.0320129394531
2015-01-02,Volume,7860650.0
2015-01-02,Adj Close,315.0320129394531
2015-01-03,High,315.1499938964844
2015-01-03,Low,281.0820007324219
2015-01-03,Open,314.84600830078125
2015-01-03,Close,281.0820007324219
2015-01-03,Volume,33054400.0
2015-01-03,Adj Close,281.0820007324219
2015-01-04,High,287.2300109863281
2015-01-04,Low,257.61199951171875
2015-01-04,Open,281.14599609375
2015-01-04,Close,264.19500732421875
2015-01-04,Volume,55629100.0
2015-01-04,Adj Close,264.19500732421875
2015-01-05,High,278.34100341796875
2015-01-05,Low,265.0840148925781
2015-01-05,Open,265.0840148925781
2015-01-05,Close,274.4739990234375
2015-01-05,Volume,43962800.0
2015-01-05,Adj Close,274.4739990234375
2015-01-06,High,287.5530090332031
2015-01-06,Low,272.6960144042969
2015-01-06,Open,274.6109924316406
2015-01-06,Close,286.1889953613281
2015-01-06,Volume,23245700.0
2015-01-06,Adj Close,286.1889953613281
2015-01-07,High,298.7539978027344
2015-01-07,Low,283.0790100097656
2015-01-07,Open,286.0769958496094
2015-01-07,Close,294.3370056152344
2015-01-07,Volume,24866800.0
2015-01-07,Adj Close,294.3370056152344
2015-01-08,High,294.135009765625
2015-01-08,Low,282.17498779296875
2015-01-08,Open,294.135009765625
2015-01-08,Close,283.3489990234375
2015-01-08,Volume,19982500.0
2015-01-08,Adj Close,283.3489990234375
2015-01-09,High,291.114013671875
2015-01-09,Low,280.5329895019531
2015-01-09,Open,282.38299560546875
2015-01-09,Close,290.4079895019531
2015-01-09,Volume,18718600.0
2015-01-09,Adj Close,290.4079895019531
2015-01-10,High,288.12701416015625
2015-01-10,Low,273.96600341796875
2015-01-10,Open,287.3030090332031
2015-01-10,Close,274.7959899902344
2015-01-10,Volume,15264300.0
2015-01-10,Adj Close,274.7959899902344
2015-01-11,High,279.63800048828125
2015-01-11,Low,265.03900146484375
2015-01-11,Open,274.6080017089844
2015-01-11,Close,265.6600036621094
2015-01-11,Volume,18200800.0
2015-01-11,Adj Close,265.6600036621094
2015-01-12,High,272.2030029296875
2015-01-12,Low,265.20001220703125
2015-01-12,Open,266.14599609375
2015-01-12,Close,267.7959899902344
2015-01-12,Volume,18880300.0
2015-01-12,Adj Close,267.7959899902344
2015-01-13,High,268.2770080566406
2015-01-13,Low,219.906005859375
2015-01-13,Open,267.3940124511719
2015-01-13,Close,225.86099243164062
2015-01-13,Volume,72843904.0
2015-01-13,Adj Close,225.86099243164062
2015-01-14,High,223.8939971923828
2015-01-14,Low,171.50999450683594
2015-01-14,Open,223.8939971923828
2015-01-14,Close,178.10299682617188
2015-01-14,Volume,97638704.0
2015-01-14,Adj Close,178.10299682617188
2015-01-15,High,229.06700134277344
2015-01-15,Low,176.89700317382812
2015-01-15,Open,176.89700317382812
2015-01-15,Close,209.843994140625
2015-01-15,Volume,81773504.0
2015-01-15,Adj Close,209.843994140625
2015-01-16,High,221.59100341796875
2015-01-16,Low,199.77099609375
2015-01-16,Open,209.07000732421875
2015-01-16,Close,208.0970001220703
2015-01-16,Volume,38421000.0
2015-01-16,Adj Close,208.0970001220703
2015-01-17,High,211.7310028076172
2015-01-17,Low,194.875
2015-01-17,Open,207.83399963378906
2015-01-17,Close,199.25999450683594
2015-01-17,Volume,23469700.0
2015-01-17,Adj Close,199.25999450683594
2015-01-18,High,218.69500732421875
2015-01-18,Low,194.50599670410156
2015-01-18,Open,200.0500030517578
2015-01-18,Close,210.33900451660156
2015-01-18,Volume,30085100.0
2015-01-18,Adj Close,210.33900451660156
2015-01-19,High,216.72799682617188
2015-01-19,Low,207.3179931640625
2015-01-19,Open,211.4709930419922
2015-01-19,Close,214.86099243164062
2015-01-19,Volume,18658300.0
2015-01-19,Adj Close,214.86099243164062
2015-01-20,High,215.24099731445312
2015-01-20,Low,205.1529998779297
2015-01-20,Open,212.90699768066406
2015-01-20,Close,211.31500244140625
2015-01-20,Volume,24051100.0
2015-01-20,Adj Close,211.31500244140625
